timestamp,uav_id,pos_x_m,pos_y_m,pos_z_m,vel_x_ms,vel_y_ms,vel_z_ms,speed_ms,heading_deg,battery_pct,signal_strength_dbm,gps_lat,gps_lon,altitude_m,nearest_uav_distance_m,time_to_collision_s,restricted_zone_proximity_m,flight_zone_type,weather_condition,wind_speed_ms,conflict_label,risk_level
2025-06-03 00:00:58,UAV-1864,3315.09,899.47,466.47,-3.25,-5.13,1.29,6.21,237.6,96.4,-71.5,30.119807,120.186970,466.5,75.81,12.20,2233.1,适飞区,晴,10.6,1,高危
2025-06-04 17:10:57,UAV-3490,1632.57,1184.40,456.01,-5.42,3.45,-1.07,6.51,147.5,38.9,-39.1,30.174817,120.034008,456.0,581.55,89.19,485.3,适飞区,晴,2.0,0,低危
2025-06-13 15:10:49,UAV-1326,5861.75,9877.73,187.57,-5.61,-6.07,0.47,8.28,227.3,53.0,-88.8,30.247530,120.201529,187.6,84.27,10.17,425.1,适飞区,晴,1.0,1,高危
2025-06-10 21:25:58,UAV-3449,1109.72,9350.29,480.60,2.31,6.70,-0.47,7.11,71.0,81.9,-68.7,30.395071,120.148425,480.6,194.50,27.33,4958.5,限飞区,晴,12.8,1,中危
2025-06-09 16:57:58,UAV-1384,4896.09,9058.17,35.49,8.56,0.30,0.85,8.61,2.0,53.2,-64.0,30.112137,120.224999,35.5,285.23,33.10,401.2,适飞区,晴,2.0,0,中危
2025-06-20 00:47:36,UAV-1314,3027.10,1996.42,240.36,-5.89,4.97,-0.12,7.71,139.8,46.2,-59.2,30.398096,120.127354,240.4,245.71,31.83,1731.2,适飞区,晴,8.3,0,中危
2025-06-09 02:58:28,UAV-2389,8054.75,9133.42,432.12,4.81,0.86,-0.13,4.89,10.1,25.9,-44.3,30.172888,120.053132,432.1,13.43,2.74,1184.7,限飞区,多云,13.0,0,高危
2025-06-01 23:51:21,UAV-2153,1562.44,6261.26,436.96,-9.86,2.48,0.11,10.17,165.9,25.4,-47.8,30.159856,120.223819,437.0,16.93,1.66,4757.0,适飞区,晴,6.5,1,高危
2025-06-07 01:45:05,UAV-7338,3204.05,5293.33,243.26,-2.30,4.83,2.81,6.05,115.5,66.5,-78.8,30.186419,120.202848,243.3,400.51,66.14,924.6,适飞区,晴,1.2,0,低危
2025-06-09 04:56:34,UAV-4102,6999.67,7028.68,47.13,1.70,4.06,0.59,4.44,67.3,69.0,-54.5,30.280466,120.151996,47.1,67.21,15.09,4122.3,适飞区,小雨,8.0,1,中危
2025-06-22 08:18:48,UAV-3642,646.53,627.83,178.67,-0.15,-0.75,-1.38,1.58,258.6,84.5,-85.2,30.329330,120.214833,178.7,2.41,1.52,441.2,限飞区,晴,10.5,1,高危
2025-06-03 18:16:46,UAV-6227,4507.87,7421.93,245.42,-8.49,0.02,-1.45,8.61,179.9,31.2,-54.8,30.112810,120.105868,245.4,125.08,14.50,4617.2,适飞区,多云,7.0,1,高危
2025-06-15 04:09:47,UAV-7317,4195.97,244.80,78.32,17.25,-6.16,2.76,18.53,340.3,68.7,-66.0,30.104185,120.237413,78.3,216.81,11.70,2964.7,适飞区,阴,3.3,1,高危
2025-06-16 04:17:21,UAV-4240,216.81,3922.32,158.73,6.06,-1.75,0.16,6.31,343.9,76.5,-64.0,30.384199,120.047946,158.7,695.40,109.95,4807.2,适飞区,多云,14.3,0,低危
2025-06-20 09:09:15,UAV-9499,9433.38,8036.22,214.01,5.72,4.28,0.07,7.14,36.8,28.5,-52.2,30.305217,120.128699,214.0,25.99,3.63,1409.5,适飞区,晴,12.1,1,高危
2025-06-12 18:30:04,UAV-1290,4470.78,4170.01,112.63,-1.68,3.24,0.60,3.69,117.4,92.8,-31.6,30.336042,120.166499,112.6,172.18,46.47,971.9,适飞区,阴,14.5,0,中危
2025-06-19 07:45:37,UAV-4883,8133.22,2490.99,286.02,-3.12,3.35,-0.55,4.61,133.0,89.9,-67.0,30.144507,120.096496,286.0,150.68,32.60,4502.2,适飞区,晴,1.0,0,中危
2025-06-07 08:45:09,UAV-6960,8477.73,590.21,130.83,-2.98,-3.30,0.52,4.48,227.9,27.4,-73.6,30.196011,120.295585,130.8,185.66,41.33,4120.7,适飞区,小雨,14.4,0,中危
2025-06-04 09:46:03,UAV-4193,5235.02,5041.29,131.63,-5.12,-5.53,1.09,7.61,227.2,87.5,-72.1,30.161272,120.088831,131.6,5.85,0.77,2107.1,限飞区,晴,7.0,1,高危
2025-06-05 14:40:24,UAV-3571,5938.45,7584.62,62.79,-0.59,3.97,-0.30,4.03,98.5,28.8,-82.3,30.386832,120.037174,62.8,404.59,100.17,1844.1,限飞区,晴,12.5,0,中危
2025-06-01 20:27:41,UAV-6306,3955.38,3266.10,419.68,-5.29,3.98,0.18,6.62,143.0,63.1,-55.9,30.364978,120.016758,419.7,252.65,38.09,319.4,适飞区,多云,2.1,0,中危
2025-06-06 22:15:05,UAV-6903,9723.19,3381.58,212.19,0.03,-5.82,-1.17,5.94,270.3,69.6,-66.2,30.146495,120.246854,212.2,336.79,56.61,576.2,适飞区,晴,3.4,0,中危
2025-06-22 17:01:03,UAV-4694,4786.93,421.76,381.68,-1.71,11.82,-0.77,11.96,98.2,26.7,-70.8,30.216258,120.190299,381.7,100.77,8.42,1448.2,适飞区,晴,10.0,1,高危
2025-06-18 02:02:12,UAV-1589,2088.37,5827.39,13.50,-1.97,-6.30,-1.45,6.76,252.7,29.0,-77.2,30.260869,120.274560,13.5,272.71,40.30,2781.3,适飞区,多云,2.4,0,中危
2025-06-20 08:21:12,UAV-6358,8979.28,3926.32,328.73,7.88,-5.18,0.32,9.44,326.7,97.3,-49.7,30.331005,120.061377,328.7,23.91,2.53,533.6,适飞区,小雨,3.0,1,高危
2025-06-24 09:53:44,UAV-4511,8866.52,8178.60,186.86,6.61,2.35,-1.90,7.27,19.6,36.4,-59.3,30.192970,120.064927,186.9,39.91,5.49,2498.0,适飞区,多云,10.8,1,高危
2025-06-13 19:48:10,UAV-9055,4801.76,5967.40,399.55,-4.24,-5.87,-2.04,7.52,234.2,21.6,-83.6,30.100081,120.009360,399.6,10.26,1.36,1371.2,适飞区,晴,4.6,1,高危
2025-06-19 05:06:03,UAV-7030,2153.09,1907.85,217.35,1.42,-1.39,-0.18,2.00,315.5,80.5,-36.1,30.190615,120.078818,217.4,532.21,265.05,4002.8,适飞区,小雨,1.8,0,低危
2025-06-22 00:56:59,UAV-8807,1745.81,1125.87,365.16,0.53,-10.02,0.58,10.05,273.0,74.1,-73.6,30.106768,120.168969,365.2,13.07,1.30,1077.4,限飞区,多云,10.2,0,高危
2025-06-16 13:53:29,UAV-7757,1750.23,132.69,449.73,-7.01,-10.54,1.12,12.71,236.4,76.1,-77.8,30.180185,120.201373,449.7,660.40,51.93,3448.4,适飞区,晴,14.9,1,中危
2025-06-19 13:35:44,UAV-9004,7919.64,7155.69,373.84,-5.51,-0.49,0.42,5.55,185.1,46.2,-40.8,30.263377,120.111980,373.8,464.19,83.47,2703.8,限飞区,晴,11.0,0,中危
2025-06-06 18:25:23,UAV-8659,9835.13,7673.13,82.34,-4.90,-9.28,-0.46,10.50,242.2,96.7,-84.8,30.175960,120.041292,82.3,517.31,49.21,2253.8,限飞区,阴,13.3,0,中危
2025-06-30 20:09:38,UAV-6597,5402.11,8320.13,88.12,-4.57,0.83,-0.52,4.67,169.8,84.4,-77.7,30.307964,120.024523,88.1,108.59,23.18,2506.9,适飞区,晴,7.8,1,中危
2025-06-09 17:42:10,UAV-4715,6840.11,7877.24,249.70,-4.35,8.46,-1.64,9.66,117.2,59.5,-40.8,30.165721,120.105340,249.7,104.85,10.85,532.1,限飞区,晴,2.3,1,高危
2025-06-25 06:45:00,UAV-9265,7999.35,4952.03,458.76,8.40,-1.45,-0.80,8.56,350.2,79.2,-71.8,30.162773,120.191475,458.8,605.45,70.64,81.1,适飞区,晴,1.8,0,低危
2025-06-25 21:04:04,UAV-5152,4525.99,1189.53,472.99,-0.38,-0.62,-0.75,1.05,238.2,46.9,-71.8,30.285777,120.275867,473.0,201.69,191.04,3395.6,限飞区,晴,7.5,0,中危
2025-06-09 22:30:55,UAV-7287,7529.18,7697.87,217.12,-2.64,-8.80,-1.07,9.25,253.3,95.7,-48.9,30.398391,120.113990,217.1,658.12,71.06,434.1,限飞区,晴,8.2,0,中危
2025-06-24 22:40:59,UAV-2540,4546.86,7490.52,128.28,1.32,-0.13,-0.64,1.47,354.2,87.6,-77.0,30.223182,120.003088,128.3,27.48,18.61,28.1,禁飞区,晴,1.0,1,高危
2025-06-09 22:36:24,UAV-9776,6537.02,487.15,296.97,8.06,-1.86,-1.10,8.34,347.0,91.7,-72.4,30.148824,120.087086,297.0,80.52,9.64,774.0,适飞区,多云,3.0,1,高危
2025-06-01 12:49:47,UAV-3893,7724.63,438.75,99.51,-4.06,6.40,0.41,7.59,122.4,52.8,-48.0,30.373497,120.030461,99.5,29.98,3.94,4733.4,限飞区,晴,6.6,1,高危
2025-06-23 13:01:45,UAV-9604,8976.89,3682.88,276.31,-2.97,-1.14,0.13,3.19,201.0,52.1,-47.9,30.120082,120.026173,276.3,420.39,131.50,2373.1,限飞区,小雨,13.6,0,中危
2025-06-04 00:10:05,UAV-4060,6646.41,4461.02,498.30,-2.73,2.79,1.61,4.23,134.4,30.8,-65.2,30.267900,120.069674,498.3,31.89,7.53,3507.4,适飞区,晴,5.6,1,高危
2025-06-01 03:33:42,UAV-5356,5855.73,88.57,441.39,3.60,7.34,1.71,8.35,63.9,88.1,-41.9,30.156600,120.142428,441.4,130.30,15.59,1939.3,适飞区,多云,2.2,1,中危
2025-06-17 04:55:48,UAV-2114,4776.88,9898.67,45.57,3.58,6.04,-1.20,7.12,59.3,94.7,-40.3,30.221917,120.225711,45.6,8.77,1.23,1973.1,适飞区,小雨,10.1,1,高危
2025-06-13 14:38:53,UAV-4681,7486.09,1273.26,311.30,3.62,2.64,-2.03,4.92,36.0,69.9,-44.7,30.147186,120.179694,311.3,67.83,13.76,2163.7,限飞区,晴,6.3,1,高危
2025-06-23 04:49:41,UAV-1654,3695.21,3932.67,237.61,3.90,-10.46,-0.41,11.17,290.5,42.8,-71.5,30.384549,120.153432,237.6,97.58,8.73,18.8,禁飞区,阴,7.0,1,高危
2025-06-16 10:34:33,UAV-2031,2515.93,2682.12,142.91,5.84,-1.45,1.16,6.13,346.0,41.6,-35.7,30.372165,120.169804,142.9,85.70,13.95,4128.7,适飞区,多云,4.2,1,高危
2025-06-22 21:12:49,UAV-3281,8022.44,6883.32,103.08,-3.09,-7.27,-0.64,7.92,247.0,54.3,-58.8,30.135163,120.216823,103.1,68.91,8.69,2990.7,适飞区,晴,2.7,1,高危
2025-06-16 11:15:25,UAV-8935,7170.41,9324.84,234.95,-1.10,-2.08,0.64,2.44,242.1,21.1,-82.5,30.212969,120.165205,234.9,99.87,40.71,4060.0,适飞区,晴,13.9,0,中危
2025-06-18 18:52:17,UAV-9374,5674.54,1991.90,34.99,-12.71,6.21,-0.94,14.17,154.0,47.9,-82.8,30.154331,120.108400,35.0,323.19,22.78,4235.9,适飞区,晴,1.6,0,中危
2025-06-05 03:59:47,UAV-7934,2048.93,8913.12,287.62,-3.20,4.53,0.06,5.55,125.3,68.1,-73.4,30.228941,120.069146,287.6,192.63,34.65,1333.7,限飞区,晴,12.6,0,中危
2025-06-18 18:20:48,UAV-4602,1718.42,9664.00,197.80,-0.91,-0.24,0.69,1.17,195.0,67.2,-31.6,30.342865,120.037369,197.8,56.52,48.02,1210.1,适飞区,阴,13.4,0,中危
2025-06-09 03:00:15,UAV-6054,4351.93,8608.95,426.30,5.50,-3.43,0.24,6.49,328.1,87.0,-65.5,30.233240,120.045116,426.3,438.06,67.41,25.1,禁飞区,晴,8.1,1,高危
2025-06-29 21:31:27,UAV-9584,3422.89,207.16,258.70,-4.12,3.50,0.15,5.40,139.6,21.6,-39.8,30.304984,120.050514,258.7,103.51,19.12,1766.3,适飞区,晴,3.7,1,中危
2025-06-08 12:38:56,UAV-8695,9606.55,6864.92,286.02,2.68,-1.12,-0.29,2.92,337.4,75.6,-88.7,30.271497,120.107856,286.0,4.14,1.41,2226.6,适飞区,多云,1.3,1,高危
2025-06-08 08:23:58,UAV-5257,4785.31,1685.42,428.29,-4.14,-5.34,0.71,6.80,232.2,98.2,-68.1,30.328213,120.026992,428.3,495.03,72.71,3476.6,适飞区,晴,3.8,0,低危
2025-06-09 14:09:18,UAV-3320,8585.00,2785.13,458.82,-8.99,0.57,0.86,9.05,176.4,59.2,-76.1,30.127681,120.015644,458.8,212.62,23.48,4769.2,限飞区,阴,4.3,0,中危
2025-06-14 05:15:01,UAV-4201,6026.34,770.47,388.69,-1.04,8.68,-1.70,8.91,96.9,62.0,-67.9,30.153677,120.160097,388.7,41.36,4.64,1627.4,限飞区,阴,11.5,1,高危
2025-06-01 16:32:57,UAV-1931,3938.06,1670.01,239.84,-1.84,2.12,-0.61,2.87,130.9,66.8,-68.0,30.334947,120.138722,239.8,121.37,42.09,3567.1,限飞区,阴,9.6,0,中危
2025-06-03 12:08:00,UAV-5705,4607.73,7988.38,341.99,-4.93,3.83,-1.00,6.32,142.2,96.8,-33.4,30.206181,120.181655,342.0,253.42,40.01,3758.2,限飞区,多云,2.5,0,中危
2025-06-05 01:13:04,UAV-7021,8419.46,1155.36,453.04,3.46,-3.12,0.57,4.70,318.0,17.0,-60.8,30.325093,120.064671,453.0,298.40,63.38,2249.7,限飞区,阴,9.7,0,中危
2025-06-08 04:01:57,UAV-4720,9036.64,2529.20,205.63,-1.11,-4.69,0.15,4.82,256.6,96.6,-75.3,30.143661,120.192007,205.6,21.36,4.42,1752.8,适飞区,多云,13.3,1,高危
2025-06-03 19:18:22,UAV-9397,5516.07,405.24,490.87,2.54,1.07,-0.31,2.77,22.9,43.2,-71.4,30.252015,120.003317,490.9,21.36,7.68,2808.0,限飞区,晴,0.4,1,高危
2025-06-17 11:01:28,UAV-7609,3340.41,6129.26,179.99,-2.22,4.25,0.42,4.81,117.6,90.1,-44.5,30.230022,120.154191,180.0,219.51,45.56,3744.7,适飞区,多云,15.0,0,中危
2025-06-27 12:21:42,UAV-8206,7314.50,6352.05,80.54,-6.30,0.25,-0.66,6.34,177.7,67.4,-73.5,30.166071,120.013204,80.5,2.44,0.38,2091.9,适飞区,小雨,6.3,1,高危
2025-06-05 13:35:36,UAV-5180,9904.26,2106.16,495.60,0.72,1.18,-0.25,1.40,58.8,33.6,-35.1,30.149681,120.201784,495.6,24.26,17.16,4058.4,限飞区,晴,9.3,1,中危
2025-06-28 15:16:36,UAV-9977,8891.70,8143.80,171.99,-8.70,-3.12,-1.05,9.30,199.7,71.8,-39.9,30.276934,120.204780,172.0,328.17,35.23,1226.5,限飞区,晴,6.5,0,中危
2025-06-17 09:31:46,UAV-7630,512.87,5916.93,402.82,-0.45,9.31,-1.82,9.50,92.8,33.6,-32.6,30.239304,120.045977,402.8,20.76,2.18,1815.0,适飞区,多云,6.3,1,高危
2025-06-03 07:10:39,UAV-8883,9484.92,6628.82,389.73,-3.27,1.53,-0.15,3.61,154.9,49.5,-64.1,30.224267,120.293508,389.7,81.23,22.43,1540.0,适飞区,晴,13.2,1,中危
2025-06-13 18:13:25,UAV-8046,8494.50,2864.68,309.18,1.50,2.53,-0.45,2.98,59.4,22.0,-85.1,30.338858,120.002547,309.2,155.47,52.01,461.6,适飞区,阴,14.9,1,中危
2025-06-06 01:08:18,UAV-7009,6787.40,9180.84,352.99,4.30,-1.08,-0.37,4.45,345.9,29.0,-71.4,30.129991,120.298895,353.0,17.19,3.85,1.1,适飞区,小雨,11.8,1,高危
2025-06-27 15:06:17,UAV-5774,6154.35,5260.87,417.58,-0.39,1.79,-0.61,1.93,102.4,69.7,-48.0,30.128836,120.181945,417.6,233.61,120.35,4260.8,适飞区,阴,10.4,0,低危
2025-06-12 16:19:18,UAV-7571,4179.70,9304.97,399.19,-2.40,4.24,-1.21,5.03,119.5,32.9,-62.3,30.310970,120.011039,399.2,12.11,2.40,-35.2,禁飞区,晴,1.9,1,高危
2025-06-10 10:44:20,UAV-4919,7186.40,4353.35,70.08,-7.37,-9.41,-1.26,12.02,232.0,94.7,-77.4,30.241968,120.010151,70.1,34.05,2.83,330.3,适飞区,晴,12.6,1,高危
2025-06-13 05:52:31,UAV-8594,6583.29,3974.90,357.48,-2.14,-1.19,0.48,2.50,209.1,42.8,-32.0,30.226705,120.094437,357.5,494.18,197.20,3499.3,限飞区,晴,13.0,0,中危
2025-06-09 13:05:31,UAV-6481,1481.68,8842.19,127.61,-9.97,-7.62,1.33,12.62,217.4,50.5,-43.7,30.289461,120.213410,127.6,322.10,25.51,13.7,适飞区,晴,11.6,0,中危
2025-06-07 06:09:21,UAV-9273,2734.46,3906.90,269.08,-4.39,-9.63,-1.23,10.66,245.5,31.7,-43.8,30.319381,120.011828,269.1,665.64,62.41,1451.0,限飞区,晴,0.7,0,中危
2025-06-14 18:40:50,UAV-2028,4745.18,8782.34,465.23,5.88,-3.52,0.10,6.85,329.1,65.2,-63.0,30.190085,120.195616,465.2,7.90,1.15,4521.9,适飞区,晴,5.9,0,高危
2025-06-08 01:14:52,UAV-8360,2389.80,22.50,33.40,4.32,8.01,0.83,9.13,61.6,60.5,-36.0,30.381975,120.004903,33.4,405.82,44.38,3833.9,限飞区,晴,11.5,0,中危
2025-06-16 18:13:34,UAV-5711,7796.75,8552.34,463.56,-6.17,5.16,0.64,8.07,140.0,16.2,-64.2,30.198632,120.073679,463.6,130.73,16.18,4655.4,适飞区,晴,2.5,1,中危
2025-06-09 13:10:57,UAV-7986,2040.93,1639.07,57.83,6.56,3.91,-0.36,7.64,30.8,61.1,-57.1,30.120577,120.294844,57.8,413.06,53.97,-49.7,禁飞区,小雨,1.0,1,高危
2025-06-25 08:11:07,UAV-8393,3375.30,5004.63,419.24,-5.84,-1.29,-1.37,6.13,192.5,81.8,-68.6,30.127609,120.052920,419.2,328.60,53.48,1251.4,适飞区,晴,13.7,0,中危
2025-06-26 02:04:10,UAV-3388,3421.01,5220.87,347.87,0.81,5.28,2.89,6.07,81.3,79.4,-68.9,30.202054,120.116783,347.9,282.74,46.48,2562.1,适飞区,多云,3.2,0,中危
2025-06-21 15:49:37,UAV-2096,9761.37,7446.51,418.91,7.97,-3.52,-1.04,8.77,336.2,42.4,-67.9,30.369991,120.010914,418.9,41.67,4.74,85.6,限飞区,晴,9.7,1,高危
2025-06-27 00:20:55,UAV-8593,852.25,8430.22,301.38,-1.95,-2.31,-0.19,3.03,229.7,26.5,-60.3,30.398841,120.217771,301.4,83.32,27.42,162.4,限飞区,晴,3.7,1,中危
2025-06-14 09:02:54,UAV-2746,549.13,3002.05,482.40,2.52,2.93,-0.42,3.89,49.3,43.9,-65.3,30.122319,120.159289,482.4,15.62,4.01,1499.1,适飞区,晴,0.4,1,高危
2025-06-06 22:05:55,UAV-3251,9314.10,6029.06,427.27,1.98,-1.45,0.34,2.48,323.7,37.5,-70.0,30.366523,120.054786,427.3,47.73,19.19,-26.8,禁飞区,晴,4.7,1,高危
2025-06-25 17:58:54,UAV-2305,8115.77,5489.37,292.91,-1.53,-3.91,-0.80,4.27,248.6,91.1,-44.9,30.112221,120.275651,292.9,109.00,25.44,1345.2,限飞区,晴,2.1,1,中危
2025-06-19 00:06:57,UAV-8814,425.25,8095.01,208.93,-1.36,2.30,0.37,2.70,120.5,94.9,-36.3,30.174273,120.100219,208.9,40.95,15.12,3503.5,适飞区,多云,9.5,0,中危
2025-06-07 23:45:08,UAV-3774,7378.62,8221.76,344.40,0.37,5.11,-0.85,5.19,85.9,64.0,-46.2,30.352552,120.147796,344.4,54.34,10.45,3066.3,适飞区,多云,2.9,1,高危
2025-06-12 04:25:37,UAV-7742,9107.46,2876.63,132.03,-9.27,1.60,-0.41,9.41,170.2,50.7,-51.1,30.249303,120.293345,132.0,104.02,11.04,1264.7,适飞区,阴,8.6,1,高危
2025-06-19 03:42:15,UAV-3170,7110.68,2308.56,132.50,1.85,0.56,-2.05,2.82,16.8,38.5,-83.2,30.100845,120.063061,132.5,23.48,8.31,2066.8,限飞区,晴,3.1,1,高危
2025-06-24 20:50:07,UAV-7041,3251.12,4111.27,333.16,7.96,-2.29,-0.98,8.34,343.9,32.1,-51.9,30.162034,120.105953,333.2,407.97,48.84,16.2,禁飞区,晴,7.3,1,高危
2025-06-02 08:00:27,UAV-8595,1586.05,7813.93,418.51,-0.06,-6.09,0.14,6.10,269.4,39.4,-73.0,30.153118,120.230716,418.5,128.20,20.99,326.5,限飞区,晴,5.2,1,中危
2025-06-15 06:44:55,UAV-5515,8394.68,9635.08,142.12,2.32,-5.33,0.13,5.81,293.5,26.3,-43.1,30.293566,120.115374,142.1,860.91,147.88,3209.4,限飞区,阴,1.6,0,中危
2025-06-17 08:44:06,UAV-5453,8620.02,5164.81,162.01,-1.48,1.03,0.46,1.86,145.3,91.4,-74.9,30.173288,120.287304,162.0,535.81,286.41,7.4,禁飞区,阴,9.4,1,高危
2025-06-01 04:01:20,UAV-7876,5679.51,14.61,104.78,-0.63,3.32,0.54,3.42,100.8,80.0,-74.9,30.341378,120.175858,104.8,198.23,57.73,4803.3,限飞区,晴,1.4,0,中危
2025-06-07 07:20:02,UAV-6507,3568.81,7589.27,270.92,-5.30,0.23,-1.41,5.49,177.5,23.8,-36.2,30.169391,120.259965,270.9,45.87,8.34,4979.8,适飞区,多云,1.5,1,高危
2025-06-18 14:45:08,UAV-4616,7380.24,2184.70,57.46,-2.92,-0.45,2.24,3.71,188.8,49.8,-30.5,30.292906,120.266940,57.5,447.18,120.24,4617.8,适飞区,多云,1.4,0,低危
2025-06-20 17:47:40,UAV-4951,441.71,6889.97,275.13,-4.24,-6.44,1.92,7.95,236.6,84.5,-77.0,30.223543,120.099223,275.1,18.58,2.33,4624.1,限飞区,晴,0.0,1,高危
2025-06-30 11:48:28,UAV-3691,268.99,975.11,317.33,0.38,3.98,0.11,4.00,84.5,29.6,-80.6,30.321243,120.219732,317.3,43.60,10.88,663.1,适飞区,晴,0.9,1,高危
2025-06-20 04:02:07,UAV-4345,3666.42,7565.89,382.94,2.70,-4.58,-0.72,5.37,300.5,28.5,-67.3,30.151413,120.010539,382.9,38.50,7.16,-8.0,禁飞区,多云,11.5,1,高危
2025-06-05 13:06:27,UAV-4756,6996.88,1661.89,359.71,-8.76,-2.34,-2.02,9.29,195.0,60.1,-35.9,30.277505,120.288567,359.7,176.19,18.95,2265.3,适飞区,小雨,14.3,1,中危
2025-06-20 14:17:20,UAV-5263,6062.81,9262.13,401.17,1.69,-2.84,-0.49,3.34,300.8,54.5,-84.5,30.274421,120.238981,401.2,27.11,8.09,3685.0,适飞区,多云,8.4,1,高危
2025-06-21 18:45:47,UAV-3215,528.32,1797.93,439.14,8.26,1.12,-0.71,8.36,7.7,19.3,-38.5,30.263101,120.022252,439.1,154.87,18.50,2625.4,适飞区,多云,3.9,1,中危
2025-06-05 05:02:27,UAV-9036,8502.45,2053.00,403.41,1.31,6.99,-1.39,7.25,79.4,21.1,-46.7,30.264018,120.221322,403.4,77.68,10.71,1381.6,适飞区,晴,0.4,1,高危
2025-06-25 00:49:42,UAV-1396,8628.86,7230.90,50.98,-0.79,4.19,1.42,4.50,100.6,69.1,-85.1,30.306387,120.144234,51.0,327.33,72.63,4471.5,适飞区,晴,0.9,0,低危
2025-06-20 00:46:09,UAV-6789,3128.44,6721.79,399.40,-4.14,-0.10,-0.15,4.14,181.4,61.4,-81.1,30.300443,120.162004,399.4,67.71,16.32,3839.9,适飞区,阴,2.6,1,中危
2025-06-17 19:50:02,UAV-6146,3794.45,403.83,223.00,2.84,6.67,0.22,7.25,66.9,15.2,-74.3,30.173684,120.103606,223.0,83.55,11.50,2579.5,适飞区,阴,6.1,1,高危
2025-06-08 13:09:51,UAV-5414,5116.83,9906.68,191.09,4.11,1.31,0.63,4.35,17.6,77.0,-56.8,30.111813,120.140931,191.1,104.42,23.93,3010.5,适飞区,晴,9.3,1,中危
2025-06-01 19:49:40,UAV-9615,1847.66,645.15,141.23,5.75,2.44,0.15,6.25,23.0,48.3,-39.9,30.137279,120.166738,141.2,150.70,24.07,3127.9,适飞区,晴,14.4,1,中危
2025-06-18 15:31:56,UAV-5079,5156.63,3780.88,384.29,-1.79,-0.32,-0.06,1.82,190.2,20.6,-48.2,30.285722,120.088545,384.3,37.48,20.46,3347.5,限飞区,晴,6.1,1,中危
2025-06-08 13:48:45,UAV-3138,3682.57,7252.29,268.88,2.88,0.97,0.84,3.15,18.6,81.2,-85.1,30.362033,120.246611,268.9,68.96,21.79,1949.4,限飞区,晴,14.2,1,中危
2025-06-10 01:11:25,UAV-4753,7211.24,3690.48,276.30,1.26,3.01,1.07,3.43,67.3,71.8,-61.8,30.192319,120.237628,276.3,397.68,115.48,4799.9,适飞区,晴,11.6,0,低危
2025-06-12 07:35:44,UAV-9207,5187.47,8304.16,144.96,-6.05,-0.41,-0.53,6.08,183.9,66.9,-48.2,30.302103,120.101979,145.0,68.41,11.23,4965.6,限飞区,晴,3.6,1,高危
2025-06-07 11:12:53,UAV-9621,2577.17,3150.74,357.35,-2.79,2.18,0.29,3.55,142.1,23.0,-54.0,30.257863,120.216376,357.4,309.64,86.89,3032.3,适飞区,小雨,3.6,0,低危
2025-06-22 06:31:13,UAV-3207,4049.95,3230.20,120.60,1.80,7.26,-1.32,7.60,76.1,76.5,-32.6,30.375439,120.183563,120.6,140.59,18.48,1637.2,限飞区,多云,1.4,1,中危
2025-06-28 13:49:35,UAV-9592,8918.24,106.72,100.57,7.35,-15.53,0.47,17.18,295.3,81.2,-83.3,30.138372,120.179159,100.6,516.27,30.03,1886.5,适飞区,晴,9.6,0,中危
2025-06-24 09:52:38,UAV-2961,9603.69,9079.37,459.17,0.44,5.58,-1.02,5.69,85.5,48.3,-53.4,30.203738,120.265765,459.2,15.86,2.79,4042.6,限飞区,晴,1.6,1,高危
2025-06-08 12:33:30,UAV-6618,8380.65,5865.57,380.70,-2.55,1.68,-0.40,3.08,146.6,66.6,-59.6,30.122050,120.135388,380.7,81.65,26.38,461.1,适飞区,晴,10.4,1,中危
2025-06-10 04:33:34,UAV-7672,9406.68,428.53,189.75,-11.75,8.78,0.24,14.67,143.2,35.2,-33.9,30.228601,120.289886,189.7,272.33,18.55,479.9,适飞区,阴,6.4,0,中危
2025-06-02 06:55:03,UAV-9523,8849.37,3613.22,204.94,-7.21,-5.77,0.08,9.23,218.7,73.2,-85.6,30.382093,120.063856,204.9,610.62,66.07,1270.1,限飞区,晴,5.3,0,中危
2025-06-17 17:11:27,UAV-2782,4853.86,8474.32,217.99,-4.92,-9.99,-0.81,11.17,243.8,67.8,-31.0,30.349417,120.087120,218.0,660.07,59.03,1520.0,适飞区,晴,11.9,0,中危
2025-06-25 06:21:19,UAV-4889,4768.87,6671.07,279.64,2.13,-1.68,0.70,2.80,321.7,46.8,-46.6,30.116020,120.200108,279.6,120.13,42.79,3028.4,限飞区,晴,7.6,0,中危
2025-06-19 22:04:51,UAV-5740,2857.64,1817.78,17.73,1.04,15.51,-0.09,15.55,86.2,64.5,-80.1,30.326866,120.211848,17.7,195.51,12.57,3833.1,限飞区,多云,13.0,1,高危
2025-06-27 17:41:38,UAV-8474,896.55,5222.12,81.14,1.38,-6.43,-0.85,6.63,282.1,27.5,-56.1,30.188322,120.231690,81.1,436.67,65.73,3961.5,限飞区,小雨,14.3,0,中危
2025-06-04 05:53:49,UAV-4654,2944.32,1412.92,484.86,-4.91,-5.28,0.73,7.25,227.1,94.7,-65.5,30.309903,120.297007,484.9,128.10,17.65,588.6,适飞区,多云,14.6,0,中危
